article_id,titre,annee,x,y,cluster,cluster_label,chercheurs,laboratoire
art_00127,A Scalable Business Intelligence Decision-Making System in the Era of Big Data,2019,-2.1994197,-2.9472382,2,"C2 · model, control, data",Abdessamad Belangour,Laboratoire d’Intelligence Artificielle et Systèmes
art_00128,A Simulation and Modeling Approach of Coupled Thermal and Electrical Behavior of PV Panels Using the Artificial Hummingbird Algorithm and Two-Dimensional Finite Difference-Based Model,2023,1.3251425,-4.7996116,4,"C4 · properties, synthesis, numerical",Rhma Adhiri,Laboratoire d’Ingénierie et de Matériaux
art_00129,A simulation and modeling approach of coupled thermal and electrical behavior of PV panels using the artificial hummingbird algorithm and two-dimensional finite difference-based model,2024,0.3834158,-1.8984631,3,"C3 · learning, data, detection",Rhma Adhiri,Laboratoire d’Ingénierie et de Matériaux
art_00130,A spatiotemporal SIR epidemic model two-dimensional with problem of optimal control,2022,0.60819864,-4.0049214,2,"C2 · model, control, data",Khalid Adnaoui,"Laboratoire d'Analyse, Modélisation et Simulation"
art_00131,A state‐of‐the‐art review on geothermal energy exploration in Morocco: Current status and prospects,2024,-0.73256475,3.4363618,0,"C0 · morocco, atlas, basin",Faouziya Haissen,"Géosciences, Géomatique et Environnement"
art_00132,A Study of Moroccan Rosemary Oils,2000,1.3535296,0.44595906,1,"C1 · properties, water, mg",Mohammed Berrada,Laboratoire Biologie et Santé
art_00133,A Survey on RDF Data Store Based on NoSQL Systems for the Semantic Web Applications,2019,-0.9656576,0.26044542,7,"C7 · phosphate, properties, po4",Abdessamad Belangour,Laboratoire d’Intelligence Artificielle et Systèmes
art_00134,A system for educational and vocational guidance in Morocco: Chatbot E-Orientation,2020,-2.6436672,-2.2543495,2,"C2 · model, control, data",Elhabib Benlahmar; Omar Zahour,Technologie de l'Information et Modélisation
art_00135,A Systematic Guide to Experimental Designs in Magnetic Electrocatalysis,2026,-0.9463909,-2.3706827,3,"C3 · learning, data, detection",Fouad Alloun,Laboratoire de Chimie Physique des Matériaux Appliqués
art_00136,A Systematic Literature Review: Improving University Guidance with an AI-Powered Automatic Recommendation System,2026,-2.1693223,-2.5844207,3,"C3 · learning, data, detection",Khadija Achtaich; Mohammed Aitdaoud,Laboratoire d’Intelligence Artificielle et Systèmes
art_00137,A systematic literature review of Arabic dialect sentiment analysis,2023,-1.3921175,-2.739137,3,"C3 · learning, data, detection",Faouzia Benabbou; Nawal Sael,Laboratoire d’Intelligence Artificielle et Systèmes
art_00138,A Systematic Literature Review of Keyphrases Extraction Approaches,2022,-1.2162081,-3.0822742,3,"C3 · learning, data, detection",Elhabib Benlahmar,Technologie de l'Information et Modélisation
art_00139,"A systematic review of figurative language detection: Methods, challenges, and multilingual perspectives",2025,-1.3925006,-2.7917426,3,"C3 · learning, data, detection",Sanaa Elfilali,Laboratoire d’Intelligence Artificielle et Systèmes
art_00140,A Systematic Review of Neural Architectures for Urban Anomaly Recognition Using PRISMA,2026,-1.8585136,0.54719305,7,"C7 · phosphate, properties, po4",Mohssine Bentaib,Technologie de l'Information et Modélisation
art_00141,A thermosensitive chitosan-based hydrogel for the local delivery of paclitaxel,2003,1.2057334,0.8839893,4,"C4 · properties, synthesis, numerical",Mohammed Berrada,Laboratoire Biologie et Santé
art_00142,A Traffic Surveillance System in Real-Time to Detect and Classify Vehicles by Using Convolutional Neural Network,2019,-1.9513245,-4.1050696,2,"C2 · model, control, data",Abdelmoghit Zaarane; Issam Atouf,Laboratoire de Traitement de l'Information
art_00143,A validated 1H NMR method for the determination of the degree of deacetylation of chitosan,2003,2.6579328,-0.27898124,4,"C4 · properties, synthesis, numerical",Mohammed Berrada,Laboratoire Biologie et Santé
art_00144,A vehicular queue length measurement system in real-time based on SSD Network,2021,-1.8627282,-4.121892,2,"C2 · model, control, data",Abdelmoghit Zaarane; Issam Atouf,Laboratoire de Traitement de l'Information
art_00145,Abiotic Factors and Geographical Origin as Determinants of the Chemical Variability of Plant Extracts,2025,1.8250879,0.6316325,4,"C4 · properties, synthesis, numerical",Wadi Badri,Laboratoire d'Ecologie et d'Environnement
art_00146,About macroscopic models of instability pattern formation,2012,-0.8872716,0.5472561,7,"C7 · phosphate, properties, po4",Bouazza Braikat,Laboratoire de Physique de la Matière Condensée
art_00147,Access to new sequiterpenoids by catalytic acid rearrangement of 9α-hydroxyparthenolide,2012,1.9411718,0.84812963,7,"C7 · phosphate, properties, po4",Mohamed Moumou,Laboratoire de Chimie Analytique et Moléculaire
art_00148,Activation of Bismuth(III) Derivatives in Ionic Liquids: Novel and Recyclable Catalytic Systems for Friedel−Crafts Acylation of Aromatic Compounds,2003,2.4722998,0.52560824,2,"C2 · model, control, data",Said Gmouh,Laboratoire d’Ingénierie et de Matériaux
art_00149,"Activités antioxydante, apoptotique et antiproliférative de Tetraena gaetula (Emb. & Maire) Beier & Thulin et de Berberis hispanica Boiss. & Reut. originaires du Maroc",2012,1.8545911,0.4974104,4,"C4 · properties, synthesis, numerical",Amal Elhamsaselyoubi,Laboratoire Biologie et Santé
art_00150,Acute comparative toxicity of phenol and some chlorophenols on aquatic and terrestrial organisms,2000,0.3003798,-0.16275598,7,"C7 · phosphate, properties, po4",Nadia Iounes,Laboratoire d'Ecologie et d'Environnement
art_00151,Adaptive Help System Based on Learners ‘Digital Traces’ and Learning Styles,2021,-2.5949106,-1.8642112,3,"C3 · learning, data, detection",Mohssine Bentaib,Technologie de l'Information et Modélisation
art_00152,Adaptive Model for Credit Card Fraud Detection,2020,-2.120644,-2.6418793,3,"C3 · learning, data, detection",Faouzia Benabbou; Nawal Sael,Laboratoire d’Intelligence Artificielle et Systèmes
art_00153,"Adsorption isotherm, kinetic and mechanism studies of 2-nitrophenol on sedimentary phosphate",2015,3.3876386,-2.3258038,2,"C2 · model, control, data",Mustapha Mouflih,"Géosciences, Géomatique et Environnement"
art_00154,Adsorption Process of Cu(II) Cations by Using the Waste of Phosphate Rock (WPR) as Novel Adsorbent material,2018,3.5891242,-2.5931518,2,"C2 · model, control, data",Samia Yousfi,Laboratoire de Chimie Analytique et Moléculaire
art_00155,Advanced control of double stage grid-tied three phase photovoltaic systems with shunt active power filter,2024,0.89125216,-4.3414392,2,"C2 · model, control, data",Rhma Adhiri,Laboratoire d’Ingénierie et de Matériaux
art_00156,Advanced expansion joints monitoring system based on IoT and intelligent development,2022,-1.1573871,0.48062664,7,"C7 · phosphate, properties, po4",Youssef Sekhara,Laboratoire d’Intelligence Artificielle et Systèmes
art_00157,"Advanced lithological mapping using ASTER data and machine learning: Sebt Brikiine pluton, Rehamna massif, Morocco",2026,-0.22596721,4.671408,6,"C6 · morocco, maroc, rabat",Soufiane Maimouni,"Géosciences, Géomatique et Environnement"
art_00158,Advanced Statistical Optimization of Parameters of Synthesis Process of Oxygenated Carbonated Apatite,2008,0.9757779,-3.4156458,2,"C2 · model, control, data",Soumia Belouafa,Laboratoire Biologie et Santé
art_00159,Age refinement and basin evolution of the North Rifian Corridor (Morocco): No evidence for a marine connection during the Messinian Salinity Crisis,2017,-0.21294583,2.5627227,0,"C0 · morocco, atlas, basin",Nadia Barhoun,"Géosciences, Géomatique et Environnement"
art_00160,AI-Assisted Reconstruction of Historical Scenes from Images and Textual Descriptions: Toward a Trustworthy Multimodal Framework for Digital Heritage,2026,-1.9878633,-2.59996,3,"C3 · learning, data, detection",Omar Zahour,Technologie de l'Information et Modélisation
art_00161,AI-controlled stochastic epidemic model with mutation-induced waves,2026,0.29040715,-3.7954218,2,"C2 · model, control, data",Hassan Laarabi,"Laboratoire d'Analyse, Modélisation et Simulation"
art_00162,AI-Driven Cyberattack Detection and Prevention: A Systematic Review of Emerging Trends and Future Challenges,2026,-1.2641311,0.36356536,7,"C7 · phosphate, properties, po4",Mohamed Ghazouani,Technologie de l'Information et Modélisation
art_00163,AI Education,2026,-1.7327086,-1.8332084,3,"C3 · learning, data, detection",Khadija Achtaich,Laboratoire d’Intelligence Artificielle et Systèmes
art_00164,"AI-Native V2X and Internet of Vehicles Systems: Architectures, Learning Paradigms, and Open Challenges",2026,-1.361355,-2.7389052,3,"C3 · learning, data, detection",Khalid Kandali,Technologie de l'Information et Modélisation
art_00165,AI-Powered Health Chatbots: Toward a general architecture,2021,-2.1629467,-2.6949282,2,"C2 · model, control, data",Khadija Achtaich,Laboratoire d’Intelligence Artificielle et Systèmes
art_00166,Akermanite-based ceramics from Moroccan dolomite and perlite: Characterization and in vitro bioactivity assessment,2022,3.3847435,-1.3368438,1,"C1 · properties, water, mg",Chaouki Sadik,Laboratoire de Chimie Physique des Matériaux Appliqués
art_00167,Alfa fiber-polyurethane composite as a thermal and acoustic insulation material for building applications,2019,1.9750327,-1.6437266,4,"C4 · properties, synthesis, numerical",Omar Tanane,Laboratoire de Chimie Physique des Matériaux Appliqués
art_00168,Alignment between two domain ontologies (Case of educational orientation in mathematics education),2015,-1.6847448,-2.986782,3,"C3 · learning, data, detection",Mohammed Aitdaoud,Laboratoire d’Intelligence Artificielle et Systèmes
art_00169,Alkaloids 8-Hydroxyquinoline derivatives: Synthesis and biological activities,2020,1.9655994,1.3399867,1,"C1 · properties, water, mg",Abdelmjid Abourriche,Laboratoire Biologie et Santé
art_00170,An Authoring Tool for Generating Context Awareness Mobile Game Based Learning,2022,-2.356866,-2.3383284,2,"C2 · model, control, data",Khalid Kandali,Technologie de l'Information et Modélisation
art_00171,An Automated License Plate Detection and Recognition System Based On Wavelet Decomposition and CNN,2020,-2.1647987,-5.786883,2,"C2 · model, control, data",Abdelmoghit Zaarane; Issam Atouf,Laboratoire de Traitement de l'Information
art_00172,An automated night-time vehicle detection system for driving assistance based on cross-correlation,2019,-2.165833,-5.7818556,2,"C2 · model, control, data",Abdelmoghit Zaarane; Issam Atouf,Laboratoire de Traitement de l'Information
art_00173,An Effective Storage Mechanism for High Performance Computing (HPC),2015,-2.8631043,-2.7724316,2,"C2 · model, control, data",Abderrahmane Daif,Technologie de l'Information et Modélisation
art_00174,An efficient combination between Berlekamp-Massey and Hartmann Rudolph algorithms to decode BCH codes,2018,-0.8862144,-4.566689,3,"C3 · learning, data, detection",Said Nouh,Technologie de l'Information et Modélisation
art_00175,An efficient mesh-free approach for the determination of stresses intensity factors,2021,1.7211553,-4.380804,4,"C4 · properties, synthesis, numerical",Bouazza Braikat,Laboratoire de Physique de la Matière Condensée
art_00176,An efficient method to find the minimum distance of linear block codes,2012,-0.7186445,-4.832483,2,"C2 · model, control, data",Said Nouh,Technologie de l'Information et Modélisation
art_00177,An Efficient Routing Protocol Using an Improved Distance-Based Broadcasting and Fuzzy Logic System for VANET,2020,-1.2879765,-4.5694375,3,"C3 · learning, data, detection",Khalid Kandali,Technologie de l'Information et Modélisation
art_00178,"An experimental investigation on morphological, mechanical and thermal properties of date palm particles reinforced polyurethane composites as new ecological insulating materials in building",2017,2.029805,-1.2986268,1,"C1 · properties, water, mg",Omar Tanane,Laboratoire de Chimie Physique des Matériaux Appliqués
art_00179,An exploration of corrosion inhibition of mild steel in sulphuric acid solution through experimental study and Monte Carlo simulations,2019,4.3540854,-3.0631752,5,"C5 · molecular, corrosion, experimental",Aziz Boutouil,Laboratoire de Chimie Physique des Matériaux Appliqués
art_00180,An extension of Fisher fixed point theorem in partially ordered generalized metric spaces,2017,0.01962861,-5.9964643,2,"C2 · model, control, data",Abderrahim Eladraoui,"Laboratoire d'Analyse, Modélisation et Simulation"
art_00181,An improved coastal upwelling index from sea surface temperature using satellite-based approach – The case of the Canary Current upwelling system,2014,-0.3213953,3.3704917,0,"C0 · morocco, atlas, basin",Soumia Mordane,Laboratoire d’Ingénierie et de Matériaux
art_00182,An improved Padé approximant in the ANM algorithm: Application to the post-buckling of shells,2019,2.0898726,-4.6082735,2,"C2 · model, control, data",Abdellah Hamdaoui,Laboratoire de Physique de la Matière Condensée
art_00183,An In Silico Study Based on QSAR and Molecular Docking and Molecular Dynamics Simulation for the Discovery of Novel Potent Inhibitor against AChE,2024,4.146764,-2.4957514,5,"C5 · molecular, corrosion, experimental",Samir Chtita,Laboratoire de Chimie Analytique et Moléculaire
art_00184,An Intelligent Machine Learning Based Routing Scheme for VANET,2022,-1.3500082,-4.4456077,3,"C3 · learning, data, detection",Khalid Kandali,Technologie de l'Information et Modélisation
art_00185,An Interoperable Multi-Agent Architecture for Personalized Smart Learning Using Generative AI and Learning Analytics,2026,-2.3981607,-2.4012728,3,"C3 · learning, data, detection",Tarik Chafiq,Laboratoire de Traitement de l'Information
art_00186,An Introduction to Bipolar Single Valued Neutrosophic Graph Theory,2016,-0.63236654,-5.6515884,2,"C2 · model, control, data",Mohamed Talea,Laboratoire de Traitement de l'Information
art_00187,An Optimal Control for a Two-Dimensional Spatiotemporal SEIR Epidemic Model,2020,0.5264572,-4.046596,2,"C2 · model, control, data",Khalid Adnaoui,"Laboratoire d'Analyse, Modélisation et Simulation"
art_00188,An overview of a preliminary multicenter retrospective study on food and drug allergies in Moroccan pediatric population,2024,-1.1367731,-1.3968048,2,"C2 · model, control, data",Karima Mohtadi,Laboratoire Biologie et Santé
art_00189,An overview of Automatic Speech Recognition Preprocessing Techniques,2022,-1.2360898,-3.0741277,3,"C3 · learning, data, detection",Abdessamad Belangour,Laboratoire d’Intelligence Artificielle et Systèmes
